datetime,stock_code_equity,exchange_code_equity,product_type_equity,expiry_date_equity,right_equity,strike_price_equity,open_equity,high_equity,low_equity,close_equity,volume_equity,open_interest_equity,count_equity,stock_code_futures,exchange_code_futures,product_type_futures,expiry_date_futures,right_futures,strike_price_futures,open_futures,high_futures,low_futures,close_futures,volume_futures,open_interest_futures,count_futures,call_open_interest,put_open_interest,return,log_return,vol_30,atr_14,oi_change,basis,vol_oi_ratio_equity,vol_oi_ratio_futures,close_equity_lag_1,close_equity_lag_5,return_lag_1,return_lag_5,regime,regime_label,ema5,ema15,signal,position,strategy_ret,cum_pnl,anom_score,trade_success
07-11-2022 11:05,NIFTY,NSE,0,0,0,0,18119.95,18134.55,18119.6,18134.5,0,0,8705,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180.0,18185.65,18178.0,18184.0,17950,11668100,2360,39919100,31652950,0.0008112672325302,0.0008109383331404,0.0013420063818986,13.078571428571845,949450.0,49.5,0.0,0.0015383822954566,18119.8,18140.65,-0.0004688801487177,-2.7561648517360204e-05,2,DOWNTREND,18131.27852839064,18138.76882484732,0,-1,-0.0008112672325302,0.976222193604028,-0.055114380904761506,0
07-11-2022 11:10,NIFTY,NSE,0,0,0,0,18134.2,18144.8,18133.95,18142.3,0,0,8706,NIFTY,NFO,Futures,24-Nov-22,Others,0,18192.6,18193.3,18190.0,18191.0,14900,11681000,2365,39901500,31974450,0.0004301193857012,0.0004300269108741,0.0013432168386581,12.36428571428587,303900.0,48.70000000000073,0.0,0.0012755756120558,18134.5,18139.35,0.0008112672325302,-7.166226127530706e-05,2,DOWNTREND,18134.95235226043,18139.210221741403,0,-1,-0.0004301193857012,0.9758023015138072,-0.10853431274834269,0
07-11-2022 11:15,NIFTY,NSE,0,0,0,0,18142.25,18145.0,18135.55,18142.85,0,0,8707,NIFTY,NFO,Futures,24-Nov-22,Others,0,18197.8,18199.95,18195.7,18198.0,10000,11686200,2370,39883450,32399100,3.031589159041559e-05,3.0315432073061225e-05,0.0013376147927207,11.892857142857403,406600.0,55.150000000001455,0.0,0.0008557100806327,18142.3,18130.5,0.0004301193857012,-0.0004878895881053,2,DOWNTREND,18137.584901506954,18139.665194023728,0,-1,-3.031589159041559e-05,0.9757727191970208,-0.1494019080387976,0
07-11-2022 11:20,NIFTY,NSE,0,0,0,0,18143.5,18151.3,18142.95,18145.25,0,0,8708,NIFTY,NFO,Futures,24-Nov-22,Others,0,18202.0,18202.75,18198.0,18199.05,6200,11692250,2375,39852300,32377200,0.000132283516647,0.0001322747679542,0.0013347304488788,11.639285714285766,-53050.0,53.79999999999927,0.0,0.0005302657289858,18142.85,18128.3,3.031589159041559e-05,-0.0001213424891757,2,DOWNTREND,18140.13993433797,18140.363294770763,0,-1,-0.000132283516647,0.9756436405502772,-0.13985873551517447,0
07-11-2022 11:25,NIFTY,NSE,0,0,0,0,18145.05,18149.5,18142.2,18146.85,0,0,8709,NIFTY,NFO,Futures,24-Nov-22,Others,0,18196.0,18203.9,18196.0,18203.9,7750,11696050,2380,39764200,32428150,8.817734668853383e-05,8.817345929481768e-05,0.0013170440845498,10.83214285714296,-37150.0,57.05000000000291,0.0,0.0006626168097249,18145.25,18119.8,0.000132283516647,-0.0004688801487177,2,DOWNTREND,18142.37662289198,18141.174132924418,1,1,-8.817734668853383e-05,0.97555761088274,-0.14871216643177215,0
07-11-2022 11:30,NIFTY,NSE,0,0,0,0,18147.0,18154.25,18146.4,18153.1,0,0,8710,NIFTY,NFO,Futures,24-Nov-22,Others,0,18201.05,18210.0,18201.05,18204.0,20400,11691050,2385,39602750,32765350,0.0003444123911311,0.000344353094798,0.0013161789140233,10.460714285714335,175750.0,50.900000000001455,0.0,0.0017449243870375,18146.85,18134.5,8.817734668853383e-05,0.0008112672325302,2,DOWNTREND,18145.95108192799,18142.664866308867,0,1,0.0003444123911311,0.9758936050121904,-0.125969713050134,1
07-11-2022 11:35,NIFTY,NSE,0,0,0,0,18153.05,18158.35,18147.0,18157.05,0,0,8711,NIFTY,NFO,Futures,24-Nov-22,Others,0,18213.25,18216.0,18213.25,18215.1,15700,11697100,2390,39359600,33366700,0.0002175936892321,0.0002175700191589,0.00131648011175,10.328571428571324,358200.0,58.04999999999927,0.0,0.001342212912413,18153.1,18142.3,0.0003444123911311,0.0004301193857012,2,DOWNTREND,18149.65072128533,18144.46300802026,0,1,0.0002175936892321,0.976105953302003,-0.1420918520968102,1
07-11-2022 11:40,NIFTY,NSE,0,0,0,0,18156.65,18159.55,18149.65,18151.7,0,0,8712,NIFTY,NFO,Futures,24-Nov-22,Others,0,18213.4,18213.4,18207.05,18209.0,10150,11695250,2395,39541750,33747800,-0.0002946513888544,-0.0002946948071039,0.001317252079492,10.357142857142597,563250.0,57.29999999999927,0.0,0.0008678736352045,18157.05,18142.85,0.0002175936892321,3.031589159041559e-05,2,DOWNTREND,18150.33381419022,18145.36763201773,0,1,-0.0002946513888544,0.9758183423271934,-0.14489283083738508,0
07-11-2022 11:45,NIFTY,NSE,0,0,0,0,18151.45,18151.65,18137.35,18140.1,0,0,8713,NIFTY,NFO,Futures,24-Nov-22,Others,0,18199.85,18204.05,18197.1,18197.1,11000,11684750,2400,39729700,33900950,-0.000639058600572,-0.0006392628855575,0.000495109525885,10.539285714285665,341100.0,57.0,0.0,0.0009413978954279,18151.7,18145.25,-0.0002946513888544,0.000132283516647,0,SIDEWAYS,18146.92254279348,18144.70917801551,0,1,-0.000639058600572,0.9751947372229334,-0.18542079541495382,0
07-11-2022 11:50,NIFTY,NSE,0,0,0,0,18139.65,18144.0,18133.8,18140.8,0,0,8714,NIFTY,NFO,Futures,24-Nov-22,Others,0,18202.25,18208.05,18202.25,18207.8,10700,11658750,2405,39870800,34036300,3.8588541408257626e-05,3.8587796889646815e-05,0.00045505295338,10.535714285714286,276450.0,67.0,0.0,0.0009177655479562,18140.1,18146.85,-0.000639058600572,8.817734668853383e-05,0,SIDEWAYS,18144.88169519565,18144.22053076357,0,1,3.8588541408257626e-05,0.9752323685654318,-0.23256637762297427,1
07-11-2022 11:55,NIFTY,NSE,0,0,0,0,18140.5,18150.7,18139.1,18141.05,0,0,8715,NIFTY,NFO,Futures,24-Nov-22,Others,0,18208.25,18208.4,18205.5,18205.5,3300,11646100,2410,39839550,34083350,1.378109013927542e-05,1.3780995180925123e-05,0.0004386567596522,10.714285714285714,15800.0,64.45000000000073,0.0,0.0002833566358388,18140.8,18153.1,3.8588541408257626e-05,0.0003444123911311,0,SIDEWAYS,18143.604463463773,18143.824214418124,-1,-1,1.378109013927542e-05,0.9752458083306098,-0.23576993821545478,1
07-11-2022 12:00,NIFTY,NSE,0,0,0,0,18140.5,18146.5,18135.65,18142.35,0,0,8716,NIFTY,NFO,Futures,24-Nov-22,Others,0,18209.7,18210.85,18204.3,18205.0,5550,11635000,2415,40017400,34122900,7.166068116237767e-05,7.165811365842399e-05,0.00043325784339,10.48928571428561,217400.0,62.650000000001455,0.0,0.0004770089834972,18141.05,18157.05,1.378109013927542e-05,0.0002175936892321,0,SIDEWAYS,18143.186308975848,18143.63993761586,0,-1,-7.166068116237767e-05,0.975175921551684,-0.23573552140414678,0
07-11-2022 12:05,NIFTY,NSE,0,0,0,0,18141.5,18141.5,18134.85,18139.1,0,0,8717,NIFTY,NFO,Futures,24-Nov-22,Others,0,18207.0,18212.0,18204.0,18210.05,7150,11625950,2420,40068150,34278600,-0.0001791388656926,-0.0001791549129757,0.0003790971339931,10.63571428571413,206450.0,70.95000000000073,0.0,0.0006150034521907,18142.35,18151.7,7.166068116237767e-05,-0.0002946513888544,0,SIDEWAYS,18141.8242059839,18143.07244541388,0,-1,0.0001791388656926,0.9753506134601216,-0.2320787476800274,1
07-11-2022 12:10,NIFTY,NSE,0,0,0,0,18139.7,18148.0,18138.8,18146.6,0,0,8718,NIFTY,NFO,Futures,24-Nov-22,Others,0,18208.45,18215.95,18208.35,18213.1,9500,11616150,2425,40028350,34409250,0.0004134714511745,0.0004133859954089,0.0003883967495414,10.199999999999948,90850.0,66.5,0.0,0.0008178268343791,18139.1,18140.1,-0.0001791388656926,-0.000639058600572,0,SIDEWAYS,18143.4161373226,18143.51338973714,0,-1,-0.0004134714511745,0.9749473338265704,-0.21317126828277427,0
07-11-2022 12:15,NIFTY,NSE,0,0,0,0,18146.75,18147.2,18138.6,18146.0,0,0,8719,NIFTY,NFO,Futures,24-Nov-22,Others,0,18209.9,18212.55,18209.9,18210.0,8350,11612150,2430,40199200,34501250,-3.306404505520888e-05,-3.306459168279576e-05,0.0003827366589706,9.746428571428623,262850.0,64.0,0.0,0.0007190743558191,18146.6,18140.8,0.0004134714511745,3.8588541408257626e-05,0,SIDEWAYS,18144.277424881737,18143.82421602,1,1,3.306404505520888e-05,0.9749795695291424,-0.23730816691783269,1
07-11-2022 12:20,NIFTY,NSE,0,0,0,0,18146.0,18150.65,18140.9,18144.0,0,0,8720,NIFTY,NFO,Futures,24-Nov-22,Others,0,18208.0,18208.0,18203.8,18204.0,7400,11632800,2435,39741300,30971600,-0.0001102171277416,-0.0001102232020955,0.0003770858090452,9.6678571428573,-3987550.0,60.0,0.0,0.0006361322608372,18146.0,18141.05,-3.306404505520888e-05,1.378109013927542e-05,1,UPTREND,18144.18494992116,18143.8461890175,0,1,-0.0001102171277416,0.974872110081382,-0.14838346993342222,0
07-11-2022 12:25,NIFTY,NSE,0,0,0,0,18144.1,18149.0,18140.95,18145.15,0,0,8721,NIFTY,NFO,Futures,24-Nov-22,Others,0,18210.75,18214.0,18209.7,18211.85,2900,11633650,2440,39745550,31058450,6.338183421528143e-05,6.337982567169686e-05,0.00037399222269,9.567857142857196,91100.0,66.69999999999709,0.0,0.0002492768607206,18144.0,18142.35,-0.0001102171277416,7.166068116237767e-05,0,SIDEWAYS,18144.506633280776,18144.00916539031,0,1,6.338183421528143e-05,0.9749338992638444,-0.2361582568089079,1
07-11-2022 12:30,NIFTY,NSE,0,0,0,0,18144.4,18151.45,18142.05,18143.25,0,0,8722,NIFTY,NFO,Futures,24-Nov-22,Others,0,18213.85,18217.4,18212.0,18216.55,7600,11613650,2445,39836300,31159450,-0.0001047111762647,-0.0001047166588627,0.0003743461519605,9.642857142857403,191750.0,73.29999999999927,0.0,0.0006544023063892,18145.15,18139.1,6.338183421528143e-05,-0.0001791388656926,0,SIDEWAYS,18144.08775552052,18143.914269716523,0,1,-0.0001047111762647,0.974831812788472,-0.2361514746381536,0
07-11-2022 12:35,NIFTY,NSE,0,0,0,0,18143.35,18146.75,18123.05,18125.45,0,0,8723,NIFTY,NFO,Futures,24-Nov-22,Others,0,18193.0,18196.4,18188.65,18188.8,18000,11607750,2450,40184750,31025850,-0.0009810811183221,-0.0009815626934044,0.0003916162698475,10.814285714286076,214850.0,63.34999999999855,0.0,0.0015506879842615,18143.25,18146.6,-0.0001047111762647,0.0004134714511745,0,SIDEWAYS,18137.87517034701,18141.60623600196,-1,-1,-0.0009810811183221,0.9738754237034056,-0.13293693373896986,0
07-11-2022 12:40,NIFTY,NSE,0,0,0,0,18125.2,18125.45,18114.65,18118.8,0,0,8724,NIFTY,NFO,Futures,24-Nov-22,Others,0,18184.2,18189.8,18183.05,18186.9,19700,11591800,2455,40432450,30982900,-0.0003668874427945,-0.0003669547624587,0.0003883274695297,11.025000000000416,204750.0,68.10000000000218,0.0,0.0016994770700428,18125.45,18146.0,-0.0009810811183221,-3.306404505520888e-05,0,SIDEWAYS,18131.516780231344,18138.755456501716,0,-1,0.0003668874427945,0.9742327263672084,-0.21758630620639008,1
07-11-2022 12:45,NIFTY,NSE,0,0,0,0,18118.5,18119.45,18113.8,18116.5,0,0,8725,NIFTY,NFO,Futures,24-Nov-22,Others,0,18181.7,18185.0,18181.0,18181.8,13600,11569450,2460,40897950,31019600,-0.0001269399739496,-0.00012694803151,0.0003458937656575,10.617857142857767,502200.0,65.29999999999927,0.0,0.0011755095380066,18118.8,18144.0,-0.0003668874427945,-0.0001102171277416,0,SIDEWAYS,18126.5111868209,18135.973524439,0,-1,0.0001269399739496,0.9743563954441145,-0.22800590923494518,1
07-11-2022 12:50,NIFTY,NSE,0,0,0,0,18116.75,18129.25,18114.4,18127.65,0,0,8726,NIFTY,NFO,Futures,24-Nov-22,Others,0,18191.8,18195.9,18191.0,18191.7,10700,11577750,2465,41336150,30717350,0.0006154610437998,0.0006152717253263,0.0003653694387683,10.971428571429248,135950.0,64.04999999999927,0.0,0.0009241863985501,18116.5,18145.15,-0.0001269399739496,6.338183421528143e-05,0,SIDEWAYS,18126.890791213933,18134.933083884123,0,-1,-0.0006154610437998,0.9737567170399414,-0.1824964490628525,0
07-11-2022 12:55,NIFTY,NSE,0,0,0,0,18128.05,18128.3,18113.3,18113.3,0,0,8727,NIFTY,NFO,Futures,24-Nov-22,Others,0,18176.8,18178.95,18173.45,18177.25,21900,11586400,2470,41563750,30715150,-0.0007916083993237,-0.0007919218867031,0.0003901806011431,11.02142857142904,225400.0,63.95000000000073,0.0,0.0018901469058424,18127.65,18143.25,0.0006154610437998,-0.0001047111762647,0,SIDEWAYS,18122.360527475957,18132.22894839861,0,-1,0.0007916083993237,0.9745275510360482,-0.16092233919338111,1
07-11-2022 13:00,NIFTY,NSE,0,0,0,0,18113.2,18121.05,18111.15,18116.2,0,0,8728,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180.5,18186.85,18179.5,18186.85,6450,11585000,2475,41916000,30719700,0.0001601033494724,0.000160090534299,0.0003867882613117,11.00000000000026,356800.0,70.64999999999782,0.0,0.0005567543757656,18113.3,18125.45,-0.0007916083993237,-0.0009810811183221,0,SIDEWAYS,18120.307018317304,18130.22532984878,0,-1,-0.0001601033494724,0.9743715259109742,-0.23075251248597828,0
07-11-2022 13:05,NIFTY,NSE,0,0,0,0,18116.85,18123.9,18103.15,18104.55,0,0,8729,NIFTY,NFO,Futures,24-Nov-22,Others,0,18171.5,18173.65,18169.0,18172.0,12050,11597200,2480,42652050,30467700,-0.0006430708426712,-0.0006432777014135,0.0004012627985067,11.653571428571531,484050.0,67.45000000000073,0.0,0.0010390438175556,18116.2,18118.8,0.0001601033494724,-0.0003668874427945,0,SIDEWAYS,18115.054678878205,18127.015913617684,0,-1,0.0006430708426712,0.9749981158292166,-0.1754471432711877,1
07-11-2022 13:10,NIFTY,NSE,0,0,0,0,18104.15,18108.9,18102.65,18106.4,0,0,8730,NIFTY,NFO,Futures,24-Nov-22,Others,0,18172.6,18178.95,18171.1,18178.5,9600,11593000,2485,42962900,30482350,0.0001021842575485,0.0001021790370929,0.0004024027743789,11.325000000000207,325500.0,72.09999999999854,0.0,0.0008280858424837,18104.55,18116.5,-0.0006430708426712,-0.0001269399739496,0,SIDEWAYS,18112.16978591881,18124.438924415477,0,-1,-0.0001021842575485,0.9748984863706394,-0.2332604262688433,0
07-11-2022 13:15,NIFTY,NSE,0,0,0,0,18106.3,18114.45,18105.2,18109.1,0,0,8731,NIFTY,NFO,Futures,24-Nov-22,Others,0,18173.1,18175.6,18171.0,18173.1,5500,11588900,2490,43334200,30378450,0.0001491185437192,0.0001491074266543,0.0004042518839948,11.51071428571439,267400.0,64.0,0.0,0.0004745920255941,18106.4,18127.65,0.0001021842575485,0.0006154610437998,0,SIDEWAYS,18111.14652394587,18122.52155886354,0,-1,-0.0001491185437192,0.9747531109280776,-0.23130844656673732,0
07-11-2022 13:20,NIFTY,NSE,0,0,0,0,18109.35,18118.2,18105.05,18116.2,0,0,8732,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180.0,18182.95,18172.0,18172.0,12650,11610150,2495,43618950,30249850,0.0003920680762712,0.0003919912376663,0.0004037244132936,11.7928571428573,156150.0,55.79999999999927,0.0,0.0010895637791446,18109.1,18113.3,0.0001491185437192,-0.0007916083993237,0,SIDEWAYS,18112.831015963915,18121.7313640056,0,-1,-0.0003920680762712,0.9743709413510367,-0.21705262977989953,0
07-11-2022 13:25,NIFTY,NSE,0,0,0,0,18115.2,18115.2,18084.75,18085.7,0,0,8733,NIFTY,NFO,Futures,24-Nov-22,Others,0,18150.0,18152.0,18142.25,18148.75,58350,11616250,2500,43860350,29518200,-0.0016835760258774,-0.0016849948326645,0.000504573234388,13.35357142857148,-490250.0,63.04999999999927,0.0,0.0050231352611096,18116.2,18116.2,0.0003920680762712,0.0001601033494724,1,UPTREND,18103.787343975942,18117.2274435049,0,-1,0.0016835760258774,0.9760113689082068,-0.009449396972226465,1
07-11-2022 13:30,NIFTY,NSE,0,0,0,0,18086.25,18089.9,18073.75,18074.25,0,0,8734,NIFTY,NFO,Futures,24-Nov-22,Others,0,18132.9,18136.0,18127.9,18129.75,68900,11636000,2505,44295550,26733950,-0.0006330968665851,-0.0006332973570308,0.0005098200917518,13.81071428571444,-2349050.0,55.5,0.0,0.0059212782810864,18085.7,18104.55,-0.0016835760258774,-0.0006430708426712,1,UPTREND,18093.94156265063,18111.855263066787,0,-1,0.0006330968665851,0.976629278647614,-0.14475092374955556,1
07-11-2022 13:35,NIFTY,NSE,0,0,0,0,18073.9,18078.85,18064.9,18072.5,0,0,8735,NIFTY,NFO,Futures,24-Nov-22,Others,0,18132.35,18138.25,18130.0,18135.0,23550,11643500,2510,45496450,26059100,-9.682282805645316e-05,-9.682751568905193e-05,0.0004809892670575,14.232142857142858,526050.0,62.5,0.0,0.0020225875361714,18074.25,18106.4,-0.0006330968665851,0.0001021842575485,0,SIDEWAYS,18086.79437510042,18106.93585518344,0,-1,9.682282805645316e-05,0.9767238386563356,-0.23099440756817352,1
07-11-2022 13:40,NIFTY,NSE,0,0,0,0,18073.35,18085.9,18073.1,18081.95,0,0,8736,NIFTY,NFO,Futures,24-Nov-22,Others,0,18136.3,18145.0,18136.2,18144.95,7350,11675750,2515,46220050,26163150,0.0005228938995711,0.0005227572381935,0.0004848909600051,14.475000000000104,827650.0,63.0,0.0,0.0006295098276761,18072.5,18109.1,-9.682282805645316e-05,0.0001491185437192,0,SIDEWAYS,18085.17958340028,18103.81262328551,0,-1,-0.0005228938995711,0.9762131157195364,-0.1888193908512371,0
07-11-2022 13:45,NIFTY,NSE,0,0,0,0,18082.6,18088.65,18082.2,18087.95,0,0,8737,NIFTY,NFO,Futures,24-Nov-22,Others,0,18146.0,18153.05,18146.0,18153.05,17200,11679350,2520,46242200,26950950,0.0003318226186888,0.0003317675777392,0.0004910059327579,13.242857142857249,809950.0,65.09999999999854,0.0,0.001472684569545,18081.95,18116.2,0.0005228938995711,0.0003920680762712,0,SIDEWAYS,18086.10305560019,18101.829795374822,0,-1,-0.0003318226186888,0.97588918612708,-0.20936622941050193,0
07-11-2022 13:50,NIFTY,NSE,0,0,0,0,18087.55,18100.75,18087.1,18097.3,0,0,8738,NIFTY,NFO,Futures,24-Nov-22,Others,0,18165.2,18169.8,18157.3,18158.4,24900,11669350,2525,46101900,27514450,0.0005169187221325,0.0005167851656731,0.0005021989545911,13.44642857142883,423200.0,61.10000000000218,0.0,0.0021337947585945,18087.95,18085.7,0.0003318226186888,-0.0016835760258774,0,SIDEWAYS,18089.835370400127,18101.263570952968,0,-1,-0.0005169187221325,0.9753847307360444,-0.2011894747632157,0
07-11-2022 13:55,NIFTY,NSE,0,0,0,0,18097.75,18097.75,18086.95,18090.4,0,0,8739,NIFTY,NFO,Futures,24-Nov-22,Others,0,18159.8,18161.95,18157.15,18160.6,5200,11662300,2530,45849650,28598300,-0.0003812723444932,-0.0003813450472738,0.0005038288721283,13.814285714285818,831600.0,70.19999999999709,0.0,0.0004458811344347,18097.3,18074.25,0.0005169187221325,-0.0006330968665851,0,SIDEWAYS,18090.023580266752,18099.905624583847,0,-1,0.0003812723444932,0.9757566179591148,-0.20546396820772977,1
07-11-2022 14:00,NIFTY,NSE,0,0,0,0,18090.3,18114.25,18089.25,18113.1,0,0,8740,NIFTY,NFO,Futures,24-Nov-22,Others,0,18185.95,18194.15,18185.95,18193.0,48500,11654950,2535,44994950,28755450,0.0012548091805597,0.0012540225654857,0.0005564239957871,14.539285714285922,-697550.0,79.90000000000146,0.0,0.0041613216563501,18090.4,18072.5,-0.0003812723444932,-9.682282805645316e-05,0,SIDEWAYS,18097.715720177835,18101.554921510862,0,-1,-0.0012548091805597,0.974532229596908,-0.09851444949913085,0
07-11-2022 14:05,NIFTY,NSE,0,0,0,0,18113.6,18129.25,18113.6,18127.15,0,0,8741,NIFTY,NFO,Futures,24-Nov-22,Others,0,18203.35,18207.0,18202.2,18205.25,22750,11640200,2540,44084050,29192350,0.0007756816889434,0.000775381003383,0.000575490135619,14.585714285714598,-474000.0,78.09999999999854,0.0,0.0019544336047118,18113.1,18081.95,0.0012548091805597,0.0005228938995711,0,SIDEWAYS,18107.527146785225,18104.754306322007,1,1,-0.0007756816889434,0.9737763027911244,-0.15992514765839394,0
07-11-2022 14:10,NIFTY,NSE,0,0,0,0,18126.95,18132.75,18118.55,18127.45,0,0,8742,NIFTY,NFO,Futures,24-Nov-22,Others,0,18212.0,18213.8,18207.0,18213.4,21250,11637450,2545,43247250,29907350,1.6549760993855855e-05,1.6549624048072322e-05,0.0005738195188732,14.892857142857665,-121800.0,85.95000000000073,0.0,0.0018260012437431,18127.15,18087.95,0.0007756816889434,0.0003318226186888,0,SIDEWAYS,18114.16809785682,18107.59126803176,0,1,1.6549760993855855e-05,0.973792418556197,-0.23075640480048631,1
07-11-2022 14:15,NIFTY,NSE,0,0,0,0,18127.8,18135.4,18124.65,18129.05,0,0,8743,NIFTY,NFO,Futures,24-Nov-22,Others,0,18207.85,18213.95,18207.8,18213.15,8700,11652200,2550,42421300,30401650,8.82639312203004e-05,8.826003618871535e-05,0.0005630932560245,14.178571428571948,-331650.0,84.10000000000218,0.0,0.0007466400553852,18127.45,18097.3,1.6549760993855855e-05,0.0005169187221325,0,SIDEWAYS,18119.128731904544,18110.273609527787,0,1,8.82639312203004e-05,0.9738783693032512,-0.22669810446468586,1
07-11-2022 14:20,NIFTY,NSE,0,0,0,0,18128.25,18140.6,18125.9,18136.75,0,0,8744,NIFTY,NFO,Futures,24-Nov-22,Others,0,18225.25,18226.45,18220.85,18223.9,24950,11661200,2555,42051900,30653900,0.0004247326804218,0.0004246425070291,0.000568866157631,14.78214285714317,-117150.0,87.15000000000146,0.0,0.0021395737883259,18129.05,18090.4,8.82639312203004e-05,-0.0003812723444932,0,SIDEWAYS,18125.002487936363,18113.583158336813,0,1,0.0004247326804218,0.9742920072734504,-0.21218761699452432,1
07-11-2022 14:25,NIFTY,NSE,0,0,0,0,18136.8,18146.6,18132.45,18145.75,0,0,8745,NIFTY,NFO,Futures,24-Nov-22,Others,0,18231.95,18236.65,18230.05,18231.1,46000,11679100,2560,40435750,30952250,0.0004962300301873,0.000496106948782,0.000576253613785,15.132142857143013,-1317800.0,85.34999999999854,0.0,0.0039386593197541,18136.75,18113.1,0.0004247326804218,0.0012548091805597,0,SIDEWAYS,18131.91832529091,18117.60401354471,0,1,0.0004962300301873,0.974775480225631,-0.1914023448472622,1
07-11-2022 14:30,NIFTY,NSE,0,0,0,0,18145.1,18160.6,18137.15,18159.55,0,0,8746,NIFTY,NFO,Futures,24-Nov-22,Others,0,18246.8,18253.1,18245.25,18246.9,69250,11711150,2565,38436400,31649300,0.0007605086590523,0.0007602196188778,0.0005923443255394,15.867857142856987,-1302300.0,87.35000000000218,0.0,0.0059131677151118,18145.75,18127.15,0.0004962300301873,0.0007756816889434,0,SIDEWAYS,18141.12888352727,18122.84726185162,0,1,0.0007605086590523,0.9755168054189745,-0.1579690284591524,1
07-11-2022 14:35,NIFTY,NSE,0,0,0,0,18158.1,18175.45,18155.75,18172.9,0,0,8747,NIFTY,NFO,Futures,24-Nov-22,Others,0,18255.0,18258.0,18247.4,18248.25,35600,11716950,2570,37115100,32069000,0.0007351503754224,0.0007348802847486,0.000604514711353,15.099999999999843,-901600.0,75.34999999999854,0.0,0.003038333095359,18159.55,18127.45,0.0007605086590523,1.6549760993855855e-05,0,SIDEWAYS,18151.71925568485,18129.103854120167,0,1,0.0007351503754224,0.9762339569647092,-0.16229309612355508,1
07-11-2022 14:40,NIFTY,NSE,0,0,0,0,18172.9,18178.95,18167.65,18173.35,0,0,8748,NIFTY,NFO,Futures,24-Nov-22,Others,0,18250.55,18254.0,18249.0,18250.0,18900,11705800,2575,36193850,32775350,2.476214583246872e-05,2.47618392555966e-05,0.0006008816074098,14.753571428571115,-214900.0,76.65000000000146,0.0,0.0016145840852753,18172.9,18129.05,0.0007351503754224,8.82639312203004e-05,0,SIDEWAYS,18158.9295037899,18134.634622355145,0,1,2.476214583246872e-05,0.976258130612318,-0.22644233329146357,1
07-11-2022 14:45,NIFTY,NSE,0,0,0,0,18174.05,18174.7,18160.65,18171.1,0,0,8749,NIFTY,NFO,Futures,24-Nov-22,Others,0,18248.05,18252.0,18247.0,18249.85,13250,11703950,2580,35905400,33112900,-0.0001238076634192,-0.0001238153282206,0.0006015384341556,14.76071428571413,49100.0,78.75,0.0,0.0011320963322556,18173.35,18136.75,2.476214583246872e-05,0.0004247326804218,0,SIDEWAYS,18162.98633585993,18139.192794560757,0,1,-0.0001238076634192,0.976137262374273,-0.23053726624711907,0
07-11-2022 14:50,NIFTY,NSE,0,0,0,0,18172.1,18172.25,18163.7,18170.35,0,0,8750,NIFTY,NFO,Futures,24-Nov-22,Others,0,18247.0,18257.3,18246.45,18255.95,18000,11720050,2585,35763750,33097100,-4.127433121825508e-05,-4.127518302690247e-05,0.0006010515506488,14.457142857142442,-157450.0,85.60000000000218,0.0,0.0015358294942573,18171.1,18145.75,-0.0001238076634192,0.0004962300301873,0,SIDEWAYS,18165.44089057329,18143.08744524066,0,1,-4.127433121825508e-05,0.9760969729615911,-0.22839490893672848,0
07-11-2022 14:55,NIFTY,NSE,0,0,0,0,18170.65,18178.2,18170.1,18171.05,0,0,8751,NIFTY,NFO,Futures,24-Nov-22,Others,0,18250.75,18253.3,18246.05,18246.05,9950,11719350,2590,35617500,32937400,3.8524299201814216e-05,3.852355716005742e-05,0.0006010475324244,14.574999999999688,-305950.0,75.0,0.0,0.0008490231242327,18170.35,18159.55,-4.127433121825508e-05,0.0007605086590523,0,SIDEWAYS,18167.310593715527,18146.58276458558,0,1,3.8524299201814216e-05,0.9761345764134276,-0.22324551471433451,1
07-11-2022 15:00,NIFTY,NSE,0,0,0,0,18171.25,18181.8,18158.2,18181.4,0,0,8752,NIFTY,NFO,Futures,24-Nov-22,Others,0,18249.05,18271.55,18249.05,18269.75,87650,11728900,2595,35276550,32538500,0.000569587338101,0.0005694251848039,0.0006077215423102,15.285714285713766,-739850.0,88.34999999999854,0.0,0.0074729934202701,18171.05,18172.9,3.8524299201814216e-05,0.0007351503754224,0,SIDEWAYS,18172.00706247702,18150.934919012383,0,1,0.000569587338101,0.9766905703084352,-0.18926330732756685,1
07-11-2022 15:05,NIFTY,NSE,0,0,0,0,18181.65,18206.95,18181.65,18203.15,0,0,8753,NIFTY,NFO,Futures,24-Nov-22,Others,0,18269.3,18271.5,18264.4,18269.9,32800,11722700,2600,33846050,32491350,0.0011962775143827,0.0011955625445817,0.0006078588018854,16.32142857142805,-1477650.0,66.75,0.0,0.0027979899854137,18181.4,18173.35,0.000569587338101,2.476214583246872e-05,0,SIDEWAYS,18182.38804165135,18157.461804135837,0,1,0.0011962775143827,0.977858963276205,-0.09230434237044532,1
