timestamp,open,high,low,close,volume,call_oi,put_oi,return,log_return,vol_30,atr_14,oi_change,regime,regime_label,ema5,ema15,signal,position,strategy_ret,cum_pnl,anom_score,trade_success
2024-01-01 02:30:00,18002.463045787004,18012.930596309205,17998.632439759785,18004.131236789337,337,252930,242989,8.80803813085862e-06,8.807999340318541e-06,6.125861233912895e-05,9.53161673170767,1347.0,0,UPTREND,18004.131236789337,18004.131236789337,0,0,,,-0.18889020229775177,0
2024-01-01 02:35:00,18003.953080006006,18005.47007032957,18001.825403287716,18004.72895330429,573,245340,245723,3.319885347941032e-05,3.31983024096707e-05,5.814155443267506e-05,9.218642249008552,-4856.0,1,SIDEWAYS,18004.330475627656,18004.205951353706,1,1,0.0,1.0,-0.1748567266621618,0
2024-01-01 02:40:00,18005.093201864438,18011.858337318194,18004.597650177857,18005.81448637509,771,237139,232127,6.029155304787537e-05,6.02897355852423e-05,5.871928564899115e-05,9.042169178799147,-21797.0,0,UPTREND,18004.825145876803,18004.407018231377,0,1,6.029155304787537e-05,1.000060291553048,-0.11477895615255335,1
2024-01-01 02:45:00,18005.57754094365,18008.785809422658,17997.481309412844,18004.807111508147,737,251070,243428,-5.594719792900715e-05,-5.5948763031860894e-05,6.014404547620623e-05,9.790240228823157,25232.0,1,SIDEWAYS,18004.819134420584,18004.457029890975,0,1,-5.594719792900715e-05,1.0000043409819754,-0.1116810412604361,0
2024-01-01 02:50:00,18002.257031904475,18008.305022885394,17994.322970240584,18003.604747981513,228,238145,214385,-6.678013928096416e-05,-6.678236917374093e-05,6.164947721815833e-05,9.703544846933385,-41968.0,0,UPTREND,18004.414338940893,18004.35049465229,0,1,-6.678013928096416e-05,0.9999375605528033,-0.03935140558560846,0
2024-01-01 02:55:00,18005.13792316961,18006.00660383717,18000.581251546537,18005.23107431429,107,247524,238721,9.03333724298072e-05,9.032929261641364e-05,6.324411186574233e-05,9.853054059744991,33715.0,1,SIDEWAYS,18004.68658406536,18004.460567110043,0,1,9.03333724298072e-05,1.0000278882848672,-0.028698954159242285,1
2024-01-01 03:00:00,18006.58460022784,18014.388747590343,17996.472973326265,18006.260153094012,464,249003,225338,5.715443336851145e-05,5.715280011611606e-05,6.36813958292813e-05,10.324333951224096,-11904.0,0,UPTREND,18005.211107074912,18004.68551535804,0,1,5.715443336851145e-05,1.000085044312175,-0.11093538856235224,1
2024-01-01 03:05:00,18006.48359569163,18009.904275451714,18000.334663595775,18006.479755709646,666,224218,229478,1.2195903744904868e-05,1.219582937547546e-05,6.36584132475271e-05,10.98689993343292,-20645.0,0,UPTREND,18005.63398995316,18004.90979540199,0,1,1.2195903744904868e-05,1.0000972412531122,-0.14662613323467066,1
2024-01-01 03:10:00,18006.618363509955,18016.89836161565,18006.09374723468,18007.14023021903,171,242915,250837,3.6679824060081856e-05,3.667915137178466e-05,6.349775798792684e-05,11.24799543642101,40056.0,1,SIDEWAYS,18006.136070041783,18005.188599754118,0,1,3.6679824060081856e-05,1.0001339246439642,-0.0841191523415834,1
2024-01-01 03:15:00,18008.02421085536,18016.51202966591,17997.057609662003,18007.053414213515,464,250169,235739,-4.821198946847183e-06,-4.82121056886418e-06,5.76521770266853e-05,12.124327171232965,-7844.0,0,UPTREND,18006.441851432362,18005.421701561543,0,1,-4.821198946847183e-06,1.00012910279934,-0.19118942294191899,0
2024-01-01 03:20:00,18005.15661754885,18014.246880914994,17996.47142413,18006.111385661097,654,227297,247482,-5.231441984143714e-05,-5.231578828842536e-05,5.866361904319103e-05,12.185621779568985,-11129.0,1,SIDEWAYS,18006.331696175275,18005.507912073987,0,1,-5.231441984143714e-05,1.0000767816255605,-0.1425749770493247,0
2024-01-01 03:25:00,18007.254413445575,18012.05564478797,18006.130648638948,18006.60933200817,802,242878,239429,2.765429672235697e-05,2.765391434934286e-05,5.865657071762263e-05,12.001438670712949,7528.0,0,UPTREND,18006.424241452907,18005.64558956576,0,1,2.765429672235697e-05,1.0001044380456248,-0.16940479270691244,1
2024-01-01 03:30:00,18005.254638626357,18010.17699296792,18003.57315159457,18004.738721217233,413,242588,247687,-0.0001038846768121,-0.0001038900731988,5.789644043561477e-05,11.352435479804626,7968.0,1,SIDEWAYS,18005.86240137435,18005.532231022196,0,1,-0.0001038846768121,1.0000005425193002,-0.0558302840133339,0
2024-01-01 03:35:00,18005.973954568493,18014.503688589048,17999.605146329395,18006.865987376386,332,216728,252884,0.000118150348755,0.0001181433695523,6.115419381867323e-05,11.347333767770449,-20663.0,0,UPTREND,18006.196930041697,18005.69895056647,0,1,0.000118150348755,1.0001186929321542,-0.03104974467070709,1
2024-01-01 03:40:00,18007.428833949838,18011.817234459577,18006.788696606505,18007.784333009844,825,237862,234991,5.099974832378784e-05,5.099844788083795e-05,6.114702402098231e-05,10.685218146602764,3241.0,1,SIDEWAYS,18006.726064364415,18005.959623371895,0,1,5.099974832378784e-05,1.0001696987337876,-0.14387997668790264,1
2024-01-01 03:45:00,18008.260160303777,18016.190483760925,18000.794441104674,18007.18431189269,110,240913,228325,-3.332009680123704e-05,-3.332065192799375e-05,6.084708839783596e-05,11.524602119059637,-3615.0,0,UPTREND,18006.87881354051,18006.112709436995,0,1,-3.332009680123704e-05,1.000136372982608,-0.15635349053207204,0
2024-01-01 03:50:00,18005.43086523746,18010.956915068862,18001.806719795506,18007.510733787843,886,247714,248625,1.8127314603821887e-05,1.812715030604003e-05,6.048106986616213e-05,11.65956698570387,27101.0,1,SIDEWAYS,18007.089453622953,18006.28746248085,0,1,1.8127314603821887e-05,1.0001545027692875,-0.14702440858312465,1
2024-01-01 03:55:00,18006.896835034862,18013.86395967399,18000.20043687233,18006.537496289126,747,223722,241705,-5.404619845050807e-05,-5.4047658998916505e-05,6.0188017376302566e-05,11.828068613692915,-30912.0,0,UPTREND,18006.905467845012,18006.318716706886,0,1,-5.404619845050807e-05,1.00010044822055,-0.10387843362957827,0
2024-01-01 04:00:00,18005.649495429323,18015.45842995656,17996.644315907386,18006.03628981759,124,240150,229413,-2.7834694573458663e-05,-2.7835081965758308e-05,5.9939850931356895e-05,12.173215856861914,4136.0,1,SIDEWAYS,18006.61574183587,18006.283413345725,0,1,-2.7834694573458663e-05,1.000072610730031,-0.16609592726834627,0
2024-01-01 04:05:00,18005.950333973127,18007.677687419415,17997.640254966525,18007.535277933614,756,244563,252150,8.324919998470293e-05,8.324573496235944e-05,6.15459779468766e-05,12.502650154165948,27150.0,1,SIDEWAYS,18006.922253868455,18006.43989641921,0,1,8.324919998470293e-05,1.0001558659748009,-0.06691532636829067,1
2024-01-01 04:10:00,18012.086133871384,18014.069618112655,18004.55155908459,18009.470646770962,650,248465,227367,0.0001074754988663,0.0001074697237887,6.2224321014262e-05,11.902813351593588,-20881.0,0,UPTREND,18007.771718169293,18006.81874021318,0,1,0.0001074754988663,1.0002633582254403,-0.041561135926606485,1
2024-01-01 04:15:00,18013.861743223304,18013.229766709166,18005.718868450727,18011.484134642164,853,224505,243346,0.0001118016132009,0.0001117953638663,6.441346473983073e-05,11.755762380343574,-7981.0,1,SIDEWAYS,18009.009190326917,18007.401914516806,0,1,0.0001118016132009,1.000375189282516,-0.03390946004120676,1
2024-01-01 04:20:00,18012.224439509348,18016.49596451509,18009.290396790613,18010.261873298266,964,245195,227971,-6.786011273474113e-05,-6.786241533636177e-05,6.613373773869309e-05,11.498687619165398,5315.0,0,UPTREND,18009.42675131737,18007.759409364488,0,1,-6.786011273474113e-05,1.000307303709394,-0.08377314489620435,0
2024-01-01 04:25:00,18009.07915813749,18016.40495945678,18007.01772176682,18009.564892445618,970,237384,260953,-3.869909596820875e-05,-3.869984479754254e-05,6.368782028753011e-05,10.77960316816903,25171.0,1,SIDEWAYS,18009.47279836012,18007.98509474963,0,1,-3.869909596820875e-05,1.0002685927210502,-0.11263573078030803,0
2024-01-01 04:30:00,18009.397638764614,18015.288910400097,18000.18664937785,18009.381202085493,243,245363,233383,-1.0199600113725005e-05,-1.0199652129999942e-05,6.380644315957474e-05,10.588660613686963,-19591.0,0,UPTREND,18009.442266268576,18008.159608166614,0,1,-1.0199600113725005e-05,1.0002583903813982,-0.14375541547246762,0
2024-01-01 04:35:00,18008.568107071766,18017.36772911983,17999.03178457769,18008.06694196858,349,238001,246158,-7.297641724413051e-05,-7.297908015242119e-05,6.467951682265106e-05,11.475156927480771,5413.0,1,SIDEWAYS,18008.983824835246,18008.14802489186,0,1,-7.297641724413051e-05,1.0001853951077495,-0.09622274452276397,0
2024-01-01 04:40:00,18008.494539176914,18017.34429299553,18001.7857601075,18009.227362646314,651,250529,217706,6.443893625407426e-05,6.443686015500875e-05,6.535022399844405e-05,12.114777749958064,-15924.0,0,UPTREND,18009.065004105603,18008.282942111167,0,1,6.443893625407426e-05,1.0002498459906672,-0.09410203913025678,1
2024-01-01 04:45:00,18007.549891097562,18012.27892868839,18004.41485648748,18008.125257417185,156,253689,247587,-6.119669694515384e-05,-6.119856953941044e-05,6.35690817398578e-05,11.612315602904866,33041.0,1,SIDEWAYS,18008.751755209465,18008.26323152442,0,1,-6.119669694515384e-05,1.0001886340039727,-0.07704759724873905,0
2024-01-01 04:50:00,18010.220693452145,18012.114251660285,18000.434458463267,18008.785632650353,773,246133,250160,3.667095956561006e-05,3.667028720240975e-05,6.362464076974747e-05,12.087405270329588,-4983.0,0,UPTREND,18008.76304768976,18008.32853166516,0,1,3.667095956561006e-05,1.0002253118809283,-0.14077247675062515,1
2024-01-01 04:55:00,18010.724043764465,18010.618141849525,18001.57841961914,18009.63637418967,264,241626,271208,4.724036126990683e-05,4.723924547918047e-05,6.215260380881718e-05,11.633382382767584,16541.0,1,SIDEWAYS,18009.054156523067,18008.492011980725,0,1,4.724036126990683e-05,1.000272562886013,-0.1349544864075049,1
2024-01-01 05:00:00,18010.85152641765,18016.44242553696,18005.446468365662,18010.26838042365,264,245493,238838,3.509267043755315e-05,3.5092054704199045e-05,6.231318698885136e-05,11.765222518334795,-28503.0,0,UPTREND,18009.458897823264,18008.71405803609,0,1,3.509267043755315e-05,1.00030766512141,-0.11911287813796245,1
2024-01-01 05:05:00,18010.023180850716,18016.995736059263,18004.70696546872,18011.806907594015,291,253580,245078,8.542499966490702e-05,8.542135115740416e-05,6.365926963670486e-05,11.667025931826563,14327.0,1,SIDEWAYS,18010.24156774685,18009.10066423083,0,1,8.542499966490702e-05,1.0003931164033677,-0.07710890599259385,1
2024-01-01 05:10:00,18013.47712391065,18011.772874259143,18003.311750276065,18011.438860725648,401,258945,226580,-2.0433645011586062e-05,-2.043385378135425e-05,6.330096708675693e-05,10.927526641391005,-13133.0,0,UPTREND,18010.64066540645,18009.392938792684,0,1,-2.0433645011586062e-05,1.000372674725555,-0.15399191199302348,0
2024-01-01 05:15:00,18012.547320405192,18021.85821669335,18007.176883397256,18013.635286922294,860,235703,245124,0.0001219461817365,0.0001219387469053,6.517473630258955e-05,11.2592338444769,-4698.0,1,SIDEWAYS,18011.638872578398,18009.923232308887,0,1,0.0001219461817365,1.0004946663535514,-0.024113832124962098,1
2024-01-01 05:20:00,18012.142424990132,18012.31335171601,18006.053361647806,18011.7564584026,210,231441,250766,-0.0001043003530252,-0.0001043057926852,6.715474275377216e-05,11.02651463305821,1380.0,1,SIDEWAYS,18011.678067853136,18010.152385570604,0,1,-0.0001043003530252,1.0003903144066508,-0.013418464485771442,0
2024-01-01 05:25:00,18011.659916807064,18014.020515792483,18004.887000081835,18012.564993021053,280,242490,225443,4.4889271089143534e-05,4.488826359596439e-05,6.589981009450104e-05,11.14241587964456,-14274.0,0,UPTREND,18011.973709575774,18010.45396150191,0,1,4.4889271089143534e-05,1.0004352211986691,-0.11118275160582464,1
2024-01-01 05:30:00,18011.01739406977,18019.42431576345,18009.815140676506,18012.4700352075,606,234962,239946,-5.271754111024762e-06,-5.271768006769303e-06,6.546047044135915e-05,11.314102119820744,6975.0,1,SIDEWAYS,18012.13915145302,18010.705970715106,0,1,-5.271754111024762e-06,1.000429947150179,-0.159484248687577,0
2024-01-01 05:35:00,18013.636570243125,18015.95142385557,18007.766772261337,18014.278195380306,533,247601,250055,0.000100383799072,0.0001003787609556,6.744306600778357e-05,11.228203112983206,22748.0,1,SIDEWAYS,18012.85216609545,18011.152498798256,0,1,0.000100383799072,1.0005303741089793,-0.02220253889130841,1
2024-01-01 05:40:00,18013.429940821792,18021.72271129704,18010.820911410094,18014.173203023536,762,230013,228172,-5.8282855205371575e-06,-5.828302505059206e-06,6.740613657061742e-05,10.92817017474746,-39471.0,0,UPTREND,18013.292511738146,18011.530086826417,0,1,-5.8282855205371575e-06,1.000524542732287,-0.053800640361133634,0
2024-01-01 05:45:00,18013.222343087145,18015.79351918958,18006.493472683538,18014.021834837553,610,223543,245102,-8.402727356804363e-06,-8.40276265991564e-06,6.744198462737191e-05,10.28274888645501,10460.0,1,SIDEWAYS,18013.53561943795,18011.84155532781,0,1,-8.402727356804363e-06,1.0005161355973409,-0.12410348879367261,0
2024-01-01 05:50:00,18015.356456964804,18017.085366834108,18011.674972718876,18015.27617249501,282,249884,249520,6.963118336145158e-05,6.962875922313318e-05,6.704970484829799e-05,9.557881831254884,30759.0,1,SIDEWAYS,18014.115803790304,18012.27088247371,0,1,6.963118336145158e-05,1.0005858027198344,-0.03992766512307133,1
2024-01-01 05:55:00,18014.796416757385,18020.255659187256,18005.01435503012,18014.194233324964,699,246735,232682,-6.005676292086815e-05,-6.005856640046221e-05,6.846486917527865e-05,10.084826970985366,-19987.0,0,UPTREND,18014.141946968528,18012.511301330116,0,1,-6.005676292086815e-05,1.0005257107754986,-0.06936741868156415,0
